Volume;MaximumRainfallIntensity;Runoff;RunoffVolume;MaximumRunoffIntensity;P-0;HR-1;HR-2;HR-3;HR-4;HR-5;T-1;T-2;T-3;T-4;T-5;PB-1;PB-2;PB-3;PB-4;PB-5;VV-1;VV-2;VV-3;VV-4;VV-5
0.1;0.1;0;0;0;0.1;77;74;71;70;75;9.8;10.4;10.9;10.7;9.6;948;947;947;948;948;2.32;2.58;2.52;2.57;3.07
5.9;2.8;1;0.9;0.142638938;1.6;70;63;63;58;61;10.1;10.9;11.2;11.5;10.9;949;949;949;949;949;1.12;1.12;0.87;0.92;0.82
1.3;0.7;0;0;0;0.1;77;75;77;77;75;8.8;8.5;7.6;7.5;7.8;944;944;944;945;945;1.3;0.72;0.9;1.25;0.65
1.1;0.6;0;0;0;0.3;54;52;46;47;47;13.4;13.9;15.1;14.3;14;941;941;942;942;943;1.88;1.42;1.18;1.13;1.38
0.1;0.1;0;0;0;0.1;90;87;92;92;91;7.6;7.8;7.8;7.9;8.1;939;939;940;940;941;0.2;0.48;0.22;0.03;0.4
0.1;0.1;0;0;0;0.1;88;90;90;87;92;7.6;7.6;7.6;7.8;7.8;939;939;939;939;940;0.27;0.38;0.2;0.48;0.22
0.1;0.1;0;0;0;0.1;91;87;86;88;90;7.3;7.8;7.8;7.6;7.6;939;939;939;939;939;0.37;0.53;0.13;0.27;0.38
0.1;0.1;0;0;0;0.1;75;81;88;91;87;8.7;8.3;7.6;7.3;7.8;939;939;939;939;939;0.72;1.22;0.77;0.37;0.53
0.1;0.1;0;0;0;0.1;72;75;75;81;88;9;8.7;8.7;8.3;7.6;939;939;939;939;939;0.73;0.88;0.72;1.22;0.77
0.1;0.1;0;0;0;0.1;62;66;72;75;75;9.8;9.3;9;8.7;8.7;939;939;939;939;939;1.02;0.92;0.73;0.88;0.72
0.6;0.4;0;0;0;0.1;61;59;62;66;72;9.9;10.6;9.8;9.3;9;939;939;939;939;939;1.2;1.63;1.02;0.92;0.73
0.1;0.1;0;0;0;0.1;76;73;67;61;61;6.9;7.4;8.3;9.4;9.9;940;940;940;939;939;0.37;0.38;0.55;0.57;1.2
0.1;0.1;0;0;0;0.1;83;83;79;80;76;3.6;4.1;5;5.9;6.9;941;941;941;941;940;0.15;0.28;0.27;0.2;0.37
3.3;2.7;0;0;0;0.6;68;75;77;83;83;4.4;3.9;4.2;3.6;4.1;940;940;940;941;941;0.82;0.38;0.75;0.15;0.28
0.1;0.1;0;0;0;0.1;58;59;62;68;75;5.4;4.9;4.9;4.4;3.9;941;941;941;940;940;1.37;1.58;1.62;0.82;0.38
9.1;3.9;1;2.1;0.15;0.2;47;48;58;59;62;7.1;6.7;5.4;4.9;4.9;941;941;941;941;941;2.43;2.6;1.37;1.58;1.62
0.1;0.1;0;0;0;0.1;72;71;67;62;52;7;7.4;8.1;8.7;10.4;941;941;940;940;940;0.83;2.25;2.6;2.87;3.47
0.1;0.1;0;0;0;0.1;88;90;87;86;86;3.6;3.2;3.8;3.9;3.9;943;943;943;943;942;0.52;0.07;0.25;0.47;0.97
11.8;4.1;1;4.5;11.81;0.1;50;35;32;32;29;4.1;5.8;7.3;6.7;8.1;948;947;947;947;947;1.72;1.07;1.25;1.47;2.35
0.4;0.3;0;0;0;0.3;56;55;50;49;50;-0.2;0.1;0.9;1.3;1.8;949;949;949;949;949;0.72;0.67;0.72;0.97;1.63
0.1;0.1;0;0;0;0.1;27;30;34;40;43;7;6.6;5.3;4.5;3;949;950;950;950;950;3.12;2.52;2.27;1.52;1.95
0.1;0.1;0;0;0;0.1;64;62;58;55;52;-1;-0.5;0.1;0.5;1;948;948;948;949;949;0.6;1.1;1.63;1.55;1.5
7;5.2;0;0;0;5.2;48;45;43;41;37;-0.5;0;0.6;1.6;2.7;948;948;948;947;947;3.33;3.13;3.6;3.65;4.12
0.1;0.1;0;0;0;0.1;58;58;56;53;51;-1.6;-1.6;-1.4;-1.2;-0.9;947;947;947;947;947;2.82;2.85;3.15;3.5;3
0.1;0.1;0;0;0;0.1;52;48;43;34;29;6;7.2;8.3;9.9;10.6;945;945;945;944;945;0.32;1.48;2.07;2.43;2.28
0.1;0.1;0;0;0;0.1;68;64;55;42;37;4.8;5.7;6.6;7.9;8.6;945;945;945;945;946;2.93;2.73;3.05;2.43;1.48
0.1;0.1;0;0;0;0.1;51;47;42;39;40;10.9;12.3;13.7;14.3;14;948;947;947;946;946;2.35;3.37;3.75;3.85;3.7
0.1;0.1;0;0;0;0.1;78;75;70;64;60;7;7.6;8.4;9.3;10.1;950;950;951;951;951;1.63;1.58;1.58;1.63;2.08
0.4;0.2;0;0;0;0.1;84;87;85;84;82;8.6;7.4;7.2;7.3;7.4;949;949;948;948;948;0.93;0.92;0.83;1.72;1.83
0.3;0.3;0;0;0;0.3;65;72;76;80;84;13;11.8;10.9;9.9;8.6;949;949;949;949;949;2.78;2.37;2.3;1.67;0.93
0.1;0.1;0;0;0;0.1;58;58;65;72;76;14.6;14.3;13;11.8;10.9;948;949;949;949;949;3.5;2.43;2.78;2.37;2.3
0.1;0.1;0;0;0;0.1;90;92;91;90;87;8.4;7.1;7.6;8;8.9;948;948;948;948;949;0.43;0.18;0.2;0.42;0.62
0.1;0.1;0;0;0;0.1;72;72;70;67;68;9.1;9.6;10.2;11;11.3;943;944;944;944;944;0.57;1.47;1.62;2.37;1.32
0.1;0.1;0;0;0;0.1;92;91;90;90;89;6.4;6.7;6.7;6.4;6.4;943;943;943;943;943;0.68;1.15;1.28;1.87;3.7
0.1;0.1;0;0;0;0.1;44;54;66;81;94;14.3;12.2;8.9;6.1;3.8;946;946;946;946;946;1.32;0.72;0.83;0.68;0.47
0.1;0.1;0;0;0;0.1;36;40;44;46;52;19.1;18;16.8;15.3;13.6;949;949;949;949;949;1.73;1.9;2.3;2.82;2.75
0.1;0.1;0;0;0;0.1;37;34;30;27;27;17.3;18.8;21.1;23.7;23.8;950;950;950;949;949;0.43;0.53;0.9;1.48;2.4
3.1;1.1;0;0;0;0.2;46;44;41;39;40;7.4;8.3;9.1;10.5;10.4;943;943;942;942;942;2.08;1.93;3.38;4.3;3.87
2.6;0.6;0;0;0;0.1;58;63;69;66;64;6.5;4.6;3;3.4;3.7;943;943;943;943;943;1.07;0.17;0.18;0.78;0.8
0.1;0.1;0;0;0;0.1;35;36;37;39;40;14.4;13.5;13;12;11.4;941;941;942;942;942;2.13;2.23;2.35;1.85;1.68
0.1;0.1;0;0;0;0.1;78;73;74;73;72;6.7;6.8;6.9;7.1;7.2;938;939;939;939;939;1.5;1.45;1.57;1.83;2.02
9.2;2.7;1;0.6;2.624603286;0.7;74;78;78;73;74;7.5;7;6.7;6.8;6.9;938;938;938;939;939;2.62;1.28;1.5;1.45;1.57
0.1;0.1;0;0;0;0.1;92;90;91;93;93;3.9;3.9;4;4.1;4.3;935;935;935;935;935;2.03;2.33;2.02;2.07;1.85
0.1;0.1;0;0;0;0.1;55;63;55;45;33;10.7;10.2;11.5;13.9;17;946;945;945;945;944;1.07;0.12;0.02;0.02;0.75
0.1;0.1;0;0;0;0.1;69;65;70;67;61;8.1;8.4;7.8;8.5;9.8;945;945;945;945;945;0.47;0.33;0.13;0.2;0.08
0.1;0.1;0;0;0;0.1;62;71;72;69;69;9.7;8.6;8.5;8.6;8.1;946;945;945;945;945;1.2;0.45;0.12;0.23;0.47
0.1;0.1;0;0;0;0.1;92;89;88;93;89;8.4;8.9;9.1;9.5;10.1;947;947;947;947;947;0.23;1.1;0.98;0.93;0.98
5.5;3.9;1;1.5;3.9;1.2;82;75;75;72;52;9.4;10.1;9.6;9.6;14.2;949;948;948;948;947;1.3;0.95;1.07;2.15;1
0.1;0.1;0;0;0;0.1;89;87;86;84;82;8.3;8.9;9;9.1;9.4;949;949;949;949;949;0.12;0.6;0.18;0.32;1.3
0.1;0.1;0;0;0;0.1;56;50;45;53;46;18.5;19.8;20;17.1;19.1;950;950;951;951;951;1.52;2.02;1.87;1.77;1.98
0.1;0.1;0;0;0;0.1;67;69;67;64;59;11.9;11.6;12.1;12.8;13.7;951;951;951;951;951;0.4;0.05;0.18;0.08;0.05
0.4;0.4;0;0;0;0.4;50;52;58;67;67;18.8;17.2;15;11.9;11.9;952;952;952;951;951;1.63;0.58;0.33;0.2;0.4
7;2.9;1;0.4;0.24;1.5;28;33;41;47;50;24.1;22.8;21.5;20.1;18.8;951;951;952;952;952;3.27;3.18;2.7;2.55;1.63
0.3;0.3;0;0;0;0.3;42;44;53;54;45;21.1;21;18.9;17.7;18;947;947;947;947;947;3.03;2.45;0.85;0.97;0.65
1.1;0.6;0;0;0;0.4;51;53;52;51;50;8.8;8.6;9;9.4;10.1;953;953;953;953;953;1.78;1.32;1.27;1.65;1.75
29.5;6;1;13.1;4.28;1.5;35;38;44;49;51;16;13.9;11.6;9.8;8.8;954;954;954;954;953;2.68;3.33;3;2.75;1.78
0.1;0.1;0;0;0;0.1;41;39;36;33;32;15.4;16.3;17.3;18.5;19.7;952;952;952;952;952;1;1.75;2.18;1.82;3.12
0.1;0.1;0;0;0;0.1;35;31;32;26;26;17.4;18.2;17.9;20.4;20.4;949;949;949;949;949;0.55;0.83;0.35;0.15;0.15
2.2;1.1;0;0;0;0.1;47;42;41;38;33;15;16.4;16.7;18.1;19.3;943;943;944;944;944;0.13;0.43;0.53;0.32;0.28
0.1;0.1;0;0;0;0.1;31;35;36;36;44;24.5;22.5;21;19.3;16.9;943;943;943;944;943;2.17;2.05;1.97;1.32;0.45
0.6;0.3;0;0;0;0.3;23;26;29;31;35;27.4;26.7;25.8;24.5;22.5;942;942;942;943;943;3.32;3.13;2.23;2.17;2.05
0.1;0.1;0;0;0;0.1;33;32;30;29;27;19.4;20.4;21.7;23.2;25.1;942;941;941;941;941;3.63;3.4;3.23;2.78;3.75
0.1;0.1;0;0;0;0.1;57;50;45;39;35;14.4;15.5;16.5;17.8;18.6;942;942;942;942;942;3.33;2.8;2.4;3.7;3.6
0.1;0.1;0;0;0;0.1;42;46;48;53;57;21.4;20.2;19.5;18.1;16.8;947;947;947;947;947;2.97;2.4;1.38;1.15;1.05
2.3;1;0;0;0;0.4;33;37;42;46;48;24.3;22.8;21.4;20.2;19.5;946;947;947;947;947;2.52;2.42;2.97;2.4;1.38
0.1;0.1;0;0;0;0.1;29;27;28;30;33;23.7;24.7;24.8;24.7;24.3;945;945;945;946;946;2.98;2.77;2.82;3.1;2.52
0.1;0.1;0;0;0;0.1;26;27;29;29;32;24.6;24.6;23.6;23.9;22.3;946;946;946;946;946;2.9;2.45;3.15;2.72;3.05
0.1;0.1;0;0;0;0.1;37;43;48;55;59;20.2;18.8;17.1;14.5;12.6;951;951;951;951;951;1.68;0.98;0.73;0.97;0.53
0.6;0.5;0;0;0;0.5;16;13;18;22;26;27.6;27.3;26.3;25.6;25.2;949;950;950;950;950;3.28;3.28;3.2;3.43;3.17
0.1;0.1;0;0;0;0.1;53;50;45;42;37;15.2;15.9;17.3;17.9;19.4;950;950;950;950;950;0.27;0.45;0.52;0.35;0.25
0.1;0.1;0;0;0;0.1;17;16;16;16;15;33.3;34.2;33.9;33;33.1;948;948;949;949;949;0.68;0.92;1.07;1.77;1.23
1.5;1.4;0;0;0;0.1;20;21;23;24;26;35.3;34.6;33.2;32.7;30.8;949;949;949;950;950;1.68;1.48;2.23;1.87;1.8
0.3;0.3;0;0;0;0.3;26;22;19;21;21;24.8;26.1;28;28.9;30.2;950;950;949;949;948;1.43;1.4;2.2;1.3;0.67
0.2;0.2;0;0;0;0.2;24;25;26;22;19;22.8;23.9;24.8;26.1;28;950;950;950;950;949;1.17;1.17;1.43;1.4;2.2
0.1;0.1;0;0;0;0.1;26;24;25;24;25;20.4;21.5;22.2;22.8;23.9;950;949;950;950;950;0.67;1.1;1.32;1.17;1.17
36.8;5.4;1;18;4.04;0.3;17;20;22;23;29;30.6;29;26.9;24.9;22.3;950;950;950;950;950;1.17;1.03;1.18;0.98;0.67
12;2.8;1;2.8;0.74;1.2;16;18;20;22;23;34.5;33.7;32.2;29.5;28.2;947;948;948;948;949;2.53;1.67;0.92;0.8;1.15
0.1;0.1;0;0;0;0.1;21;17;17;16;15;29.5;31.5;32.9;34.4;35.4;947;947;946;946;946;1.38;1.3;1.68;2.95;3.18
0.9;0.5;0;0;0;0.2;36;33;35;34;30;21.5;23.1;22.7;23.6;25.5;948;948;948;948;948;0.17;0.67;0.13;0.2;0.5
0.1;0.1;0;0;0;0.1;24;27;31;35;34;28.3;26.2;23.7;21.7;21.6;950;950;949;949;949;1.53;1.48;1.08;0.53;0.57
0.1;0.1;0;0;0;0.1;16;17;19;20;22;36.4;36;35;33.1;30.7;948;948;949;949;949;1.72;1.23;1.53;1.45;1.15
0.1;0.1;0;0;0;0.1;30;29;27;26;24;16;17.1;18;18.7;19.4;945;945;945;945;945;0.75;1.3;1.3;1.85;2.12
2.4;2.4;0;0;0;2.4;35;33;29;27;28;16.4;17.7;19.4;20.3;19.5;947;947;947;948;948;0.32;0.15;0.67;0.83;0.4
0.1;0.1;0;0;0;0.1;34;37;34;35;33;16.2;16.3;16.8;16.4;17.7;947;947;947;947;947;0.67;0.47;0.75;0.32;0.15
0.1;0.1;0;0;0;0.1;31;35;38;41;44;21.6;20.5;18.6;16.9;15.4;946;946;946;945;945;2.02;1.67;1.27;1.4;0.87
0.1;0.1;0;0;0;0.1;31;36;41;46;51;29.7;27.8;25.9;24;22.4;949;949;949;949;949;1.8;1.8;1.55;1.63;1.82
0.2;0.2;0;0;0;0.2;21;23;28;31;36;33.1;32.4;29.9;29.7;27.8;948;948;948;949;949;1.43;1.4;1.72;1.8;1.8
7.8;2.8;1;1.6;8.17;0.1;18;20;21;23;28;33.6;33.5;33.1;32.4;29.9;947;948;948;948;948;1.45;1.55;1.43;1.4;1.72
0.1;0.1;0;0;0;0.1;49;47;44;34;28;22.5;23.7;24.8;25.7;27.2;949;949;949;949;948;2.63;2.25;1.42;1.53;0.92
0.1;0.1;0;0;0;0.1;29;34;37;37;39;27.5;26;24.5;21.9;20.2;950;950;950;950;950;2.3;2.25;1.48;1.55;1.35
0.1;0.1;0;0;0;0.1;21;21;25;28;32;30.8;29;27.6;26.6;23.9;949;949;949;950;950;2.83;2.17;1.03;1.15;1.5
2.2;1.5;0;0;0;0.5;14;14;13;12;12;27.7;27.7;30.2;32.6;33.3;947;947;946;946;946;1.1;1.1;1.65;2.48;3.27
0.1;0.1;0;0;0;0.1;35;41;45;51;61;25.8;24.9;23.7;22;20.6;950;950;950;950;950;1.2;1.15;1.22;1.93;1.82
0.1;0.1;0;0;0;0.1;34;31;29;30;35;26.2;28.7;27.8;27.3;25.8;950;949;950;950;950;3.73;2.18;2.13;1.58;1.2
0.1;0.1;0;0;0;0.1;27;31;36;36;34;27;26.3;24.7;24;26.2;950;950;951;951;950;2.37;3.32;3.82;4.02;3.73
0.1;0.1;0;0;0;0.1;50;46;38;29;27;19.9;20.6;22.2;25.5;27;953;952;951;950;950;3.17;2.93;3.47;3.17;2.37
0.1;0.1;0;0;0;0.1;58;58;53;50;46;17;17.7;19;19.9;20.6;954;954;953;953;952;2.68;2.7;3.25;3.17;2.93
0.1;0.1;0;0;0;0.1;57;57;56;58;58;15.7;16.1;16.6;17;17.7;954;954;954;954;954;2.02;2.38;2.98;2.68;2.7
0.1;0.1;0;0;0;0.1;48;55;56;57;57;18.2;15.8;15.5;15.7;16.1;954;954;954;954;954;1.95;1.83;2.37;2.02;2.38
0.1;0.1;0;0;0;0.1;29;35;39;45;48;25;22.3;20.5;18.8;18.2;954;954;954;954;954;3.1;3.08;3.62;2.9;1.95
0.8;0.3;0;0;0;0.3;16;17;17;18;19;34.8;34.8;34.8;33.5;33.6;949;949;950;950;951;1.38;1.48;1.15;1.63;1.63
0.1;0.1;0;0;0;0.1;34;32;31;28;21;22;23.1;24.2;25.2;25.7;950;950;950;950;950;1.37;2.05;2.07;2.1;1.28
0.1;0.1;0;0;0;0.1;37;37;37;34;32;21.9;20.8;21;22;23.1;950;950;950;950;950;1.2;1.2;1.05;1.37;2.05
0.1;0.1;0;0;0;0.1;28;31;34;36;37;29.8;27.7;25.4;23.5;21.9;949;950;950;950;950;1.2;1.13;1.32;1.23;1.2
0.1;0.1;0;0;0;0.1;17;18;23;28;31;34.4;33.9;31.9;29.8;27.7;948;948;949;949;950;1.72;1.27;1.17;1.2;1.13
0.1;0.1;0;0;0;0.1;37;21;20;19;16;24.1;29.3;29.2;31.1;33.3;948;948;947;946;946;1.88;1.8;0.95;0.65;0.63
0.1;0.1;0;0;0;0.1;31;30;32;30;25;22.7;23.2;23.3;24.5;25.6;950;950;949;949;949;1.2;1.38;1.03;1.57;2.55
0.1;0.1;0;0;0;0.1;21;23;26;29;31;29.4;28;26.5;24.9;22.8;951;951;951;951;950;1.57;1.85;1.62;1.38;1.08
0.1;0.1;0;0;0;0.1;26;26;22;16;17;26.5;26;29;34.7;34.6;951;951;950;950;951;0.78;0.75;0.83;1.53;1.65
0.1;0.1;0;0;0;0.1;27;27;26;25;24;24.5;24.9;25.8;26.8;27.4;951;951;951;951;951;1.07;1.93;2.22;1.87;1.68
1.2;0.4;0;0;0;0.1;20;21;23;26;27;31.3;29.9;28;25.9;24.5;951;951;951;951;951;1.08;1.13;1.23;1.15;1.07
0.2;0.1;0;0;0;0.1;11;11;12;13;13;39.2;39.8;39;38.1;37.2;948;948;949;950;950;2.13;2.57;1.92;1.38;1.38
0.1;0.1;0;0;0;0.1;11;10;11;11;11;34.8;37.3;38.3;39.2;39.8;948;947;947;948;948;2.82;2.05;2.08;2.13;2.57
0.1;0.1;0;0;0;0.1;12;12;11;10;11;31.6;32.9;34.8;37.3;38.3;949;948;948;947;947;2.45;2.43;2.82;2.05;2.08
0.1;0.1;0;0;0;0.1;19;18;17;15;14;23.9;24.8;26;27;28.3;949;949;950;950;949;0.85;1.02;1.1;1.48;1.63
0.1;0.1;0;0;0;0.1;20;22;23;23;25;31.9;29.2;27.3;25;22.7;949;949;949;949;949;1.98;2.1;1.93;1.68;1.08
0.1;0.1;0;0;0;0.1;12;13;15;15;16;38;37.6;36.8;36.4;35.9;947;947;948;948;949;2.38;2.12;2.08;2.4;2.42
0.1;0.1;0;0;0;0.1;18;14;12;11;11;28.7;31.1;33.5;35.7;37.2;948;947;947;947;947;0.34;0.63;1.15;1.77;2.07
0.1;0.1;0;0;0;0.1;29;30;30;29;29;23.9;23.1;23.5;24.2;24.9;950;949;949;949;949;1.63;1.28;1.27;1.63;1.52
0.1;0.1;0;0;0;0.1;15;16;18;20;22;36.1;35.7;34.1;32.2;29.8;949;949;949;950;950;1.88;1.75;1.48;1.65;1.7
0.1;0.1;0;0;0;0.1;21;18;16;13;13;28.1;29.8;31.5;33.4;35.4;949;949;948;948;948;0.35;0.42;1.13;1.65;1.98
0.1;0.1;0;0;0;0.1;31;32;30;28;26;24.5;23.4;23.3;23.8;24.8;951;950;950;950;950;1.13;1.08;0.85;0.85;1.33
0.1;0.1;0;0;0;0.1;18;16;14;14;15;33.1;35.1;36.2;36.9;36.6;948;948;948;948;949;2.05;2.33;2.65;2.42;2.47
0.1;0.1;0;0;0;0.1;25;26;31;32;32;26.9;25.8;23.6;23.2;23.7;950;950;950;950;950;1.83;1.65;1.3;1.12;1.22
0.1;0.1;0;0;0;0.1;18;16;15;14;15;33.3;34.6;35.4;36.4;36.3;947;946;946;947;947;2.07;2.65;2.98;3.58;3.08
0.1;0.1;0;0;0;0.1;15;15;19;23;26;30;29.6;28.7;27.9;26.9;949;949;949;949;950;4.07;3.62;3.8;3.2;2.83
0.9;0.3;0;0;0;0.2;23;21;18;16.5;15;21.5;22.7;24.6;26.9;29.2;949;949;949;948.5;948;0.37;0.3;0.33;0.955;1.58
0.2;0.2;0;0;0;0.2;27;25;22;21;19;27.6;29.2;31.9;32.6;33.6;946;946;946;946;946;0.9;0.9;1.13;1.75;2.15
1.4;1.1;0;0;0;0.3;19;20;22;25;33;32.7;32.7;31.9;31.3;30.4;945;945;946;946;946;2.1;2.12;2.2;2;1.62
5.5;4.1;0;0;0;0.1;25;19;24;19;19;30.8;32.1;32.8;36.3;36.7;946;946;946;946;946;1.92;2.47;3.38;1.7;1.2
0.1;0.1;0;0;0;0.1;56;47;38.5;30;29;14.3;16.6;18.7;20.8;21.9;945;945;945;945;944;0.38;0.65;1.15;1.65;1.75
2.1;0.8;0;0;0;0.3;24;26;28;31;36;25.9;24.8;23.8;22.6;20.4;949;949;949;949;949;1.2;1.28;1.4;1.18;1.22
0.2;0.2;0;0;0;0.2;40;32;29;26;25;19.2;20.8;21.6;22.6;25;950;950;950;949;949;2.33;2.28;2.22;2.55;2
0.8;0.5;0;0;0;0.1;48;46;44;40;32;16.6;17.2;18;19.2;20.8;951;951;951;950;950;1.7;1.82;1.87;2.33;2.28
0.6;0.2;0;0;0;0.2;45;50;54;57;55;17.8;16.2;14.9;14;14.4;952;952;952;951;951;1.93;1.42;1.3;1.45;1.88
0.1;0.1;0;0;0;0.1;19;19;21;24;26;29.1;28.9;27.3;26;24.8;949;950;950;951;951;1.47;1.27;1.15;1.3;1.2
1.5;1.3;0;0;0;1.3;29;28;23;19;18;20.9;22.2;25.1;28.4;30.2;950;950;949;949;949;0.52;0.32;0.52;0.45;0.85
1.5;1.2;0;0;0;0.1;38;37;35;35;33;19.3;19.3;19.1;19.3;19.5;950;950;950;950;950;1.27;1.03;0.47;0.4;0.08
6;1.3;0;0;0;0.6;38;41;46;41;40;19.8;18;16.7;17.6;18.4;951;951;950;950;950;1.13;1.28;0.48;1.12;1.08
6.8;2.1;1;0.3;0.55;0.1;31;40;43;42;39;20.4;17.4;16.2;16.4;17.3;950;950;949;949;949;0.5;0.18;0.3;0.07;0.27
4.8;1.3;0;0;0;0.2;78;91;96;85;82;1;-1;-2.2;-1.9;-2;939;940;940;940;940;0.63;0.97;0.73;0.97;0.42
1.8;0.8;0;0;0;0.4;100;100;99;99;98;0.3;0.2;0.5;0.5;0.4;935;935;935;936;936;0.92;0.98;1.08;1.23;1.5
0.1;0.1;0;0;0;0.1;78;71;66;57;55;3.3;3.8;3.8;4.6;4.5;937;937;938;938;939;2.92;3.15;4.62;3.78;3.82
0.1;0.1;0;0;0;0.1;69;70;71;73;73;3.7;3.5;3.3;3.2;3.3;935;935;935;936;936;4.77;4.37;3.9;3.47;2.8
4.3;1.2;0;0;0;1;83;63;47;41;40;3.1;4.2;5.5;5.8;6.2;935;935;935;935;935;3.9;4;3.75;3.67;3.68
1.5;1.1;0;0;0;1.1;88;85;86;82;83;6.7;7.3;7.6;7.9;8.2;928;929;929;929;929;4.8;5.28;5.27;5.4;5.93
0.8;0.5;0;0;0;0.5;73;77;73;73;68;1.8;2.2;3;3.6;4.4;942;942;942;942;942;1.98;2.17;2.4;2.23;2.48
0.2;0.1;0;0;0;0.1;74;73;68;73;77;1;0.6;1.1;1.8;2.2;942;942;942;942;942;1.92;2.17;1.12;1.98;2.17
0.2;0.2;0;0;0;0.2;59;68;73;74;73;5.4;3.2;1.8;1;0.6;942;942;942;942;942;1.8;2.1;2.08;1.92;2.17
0.2;0.2;0;0;0;0.2;49;54;59;68;73;8.1;6.6;5.4;3.2;1.8;941;942;942;942;942;1.85;2.38;1.8;2.1;2.08
0.6;0.2;0;0;0;0.1;39;44;49;54;59;11.2;9.9;8.1;6.6;5.4;940;941;941;942;942;1.75;1.38;1.85;2.38;1.8
0.2;0.2;0;0;0;0.2;50;48;46;44;41;7.5;8.2;9;9.7;10.6;941;941;941;941;940;1.57;1.67;1.3;0.87;0.65
0.1;0.1;0;0;0;0.1;52;55;60;69;75;8;7.2;6.2;3.8;2.4;943;943;943;942;942;1.35;1.5;1;1.28;1.12
0.2;0.2;0;0;0;0.2;44;47;52;55;60;10.4;9.5;8;7.2;6.2;942;942;943;943;943;1.32;1.22;1.35;1.5;1
1.6;1.4;0;0;0;1.4;31;37;40;43;53;13.8;12.8;12.2;11.1;8;947;947;948;948;948;1.33;1.53;1.08;0.85;1.75
0.4;0.2;0;0;0;0.1;55;58;59;60;58;3;2.3;2.8;2.9;3.5;950;950;950;950;950;1.2;1.8;1.5;1.47;1.38
2.5;0.9;0;0;0;0.4;47;45;43;40;38;5.1;5.9;6.6;7.7;8.4;948;948;948;948;948;1.82;1.18;1.23;2.03;2.68
3.5;1.8;0;0;0;0.1;47;44;41;37;33;8.1;9.1;9.7;10.8;11.9;951;950;950;950;950;0.73;0.68;0.83;1.22;1.08
1.8;1.3;0;0;0;0.4;37;38;46;50;57;12;12;8.8;7.2;4.9;950;951;950;950;950;1.4;0.83;1.13;1.07;1.02
4;2.5;0;0;0;0.1;28;27;28;30;35;15.5;16.4;15.5;15.2;13.6;948;948;948;949;950;1.02;1.03;1.35;1.15;1.28
0.1;0.1;0;0;0;0.1;62;61;61;49;51;4.6;4.8;5;6.8;7.1;948;948;948;948;949;1.63;1.9;1.62;1.1;1.53
0.1;0.1;0;0;0;0.1;18;21;27;29;36;16.7;15.2;12.8;11.2;8.4;947;948;948;948;948;1.33;1.3;1.63;1.32;1.72
0.1;0.1;0;0;0;0.1;39;36;29;27;26;13.2;14.4;16.2;16.9;16.9;945;945;945;945;945;1.87;1.78;1.38;1.12;1.02
0.1;0.1;0;0;0;0.1;49;45;40;37;33;11.4;12.4;13.5;14.6;15.8;942;942;942;942;942;2.48;2.53;2.43;2.43;3.93
0.1;0.1;0;0;0;0.1;49;49;49;45;40;10.4;10.9;11.4;12.4;13.5;943;943;942;942;942;3.47;2.78;2.48;2.53;2.43
0.6;0.3;0;0;0;0.2;33;35;43;48;50;18.8;17.6;15.5;13.4;12.3;947;948;949;949;950;1.1;1.05;1.13;1.17;0.78
2.1;0.5;0;0;0;0.3;51;57;62;68;72;12.2;10.9;10.1;8.8;7.9;949;949;949;949;948;2.85;3.87;4.5;4.68;3.72
0.5;0.2;0;0;0;0.1;33;37;39;40;39;17.6;16.5;15;13.5;11.7;944;945;946;947;947;3.9;4.2;3.25;1.6;1.17
0.6;0.2;0;0;0;0.2;48;38;28;30;33;14.9;16.3;17.3;17.7;17.6;944;944;944;944;944;2.32;2.73;4.38;4.2;3.9
0.2;0.2;0;0;0;0.2;56;51;50;54;53;10.2;11.4;12.2;12.9;13.7;944;945;945;944;944;3.05;1.98;0.87;1.27;1.92
16.7;3.2;1;4.3;1.53;0.1;59;65;67;66;65;7.3;6.9;7;7.5;7.9;945;945;944;944;944;2.23;0.45;0.73;1.87;1.98
0.1;0.1;0;0;0;0.1;48;56;57;56;56;4.7;2.3;1.9;1.9;2.1;949;948;948;948;948;0.65;0.4;0.92;0.83;0.97
8.1;1.9;1;0.3;0.01;0.7;40;46;48;56;57;7.4;5.1;4.7;2.3;1.9;949;949;949;948;948;0.87;1.07;0.65;0.4;0.92
1.6;0.9;0;0;0;0.9;55;54;53;52;51;4.8;4.9;5.1;6.1;7.4;946;946;946;946;947;2.13;1.83;1.73;0.97;0.65
0.2;0.1;0;0;0;0.1;27;25;27;32;38;15.1;15.6;15.2;13.9;12.3;944;944;945;946;946;3.58;3.35;2.75;3.43;3.25
0.7;0.4;0;0;0;0.3;30;28;27;27;25;14.4;15.4;15.4;15.1;15.6;944;944;944;944;944;4.23;2.78;2.7;3.58;3.35
1;1;0;0;0;1;39;36;33;30;28;11.7;13;13.6;14.4;15.4;945;944;944;944;944;2.93;2.88;3.82;4.23;2.78
0.1;0.1;0;0;0;0.1;49;45;45;44;43;8.5;9.2;9.4;9.9;10;945;945;945;945;945;1.13;1.03;1.05;1.67;0.8
0.2;0.1;0;0;0;0.1;46;51;54;56;55;9.2;7.4;6.5;6.1;6.7;945;945;945;945;945;2.42;2.55;2.35;1.88;1.32
